ref_area.label,indicator.label,source.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 46 - Wholesale trade, except of motor vehicles and motorcycles",2018,354.671,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 47 - Retail trade, except of motor vehicles and motorcycles",2018,2074.59,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 49 - Land transport and transport via pipelines",2018,966.276,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 50 - Water transport",2018,10.513,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 51 - Air transport",2018,6.12,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 52 - Warehousing and support activities for transportation",2018,91.96,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 53 - Postal and courier activities",2018,12.246,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 55 - Accommodation",2018,52.995,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 56 - Food and beverage service activities",2018,988.711,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 58 - Publishing activities",2018,10.245,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 59 - Motion picture, video and television programme production, sound recording and music publishing activities",2018,3.825,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 60 - Programming and broadcasting activities",2018,16.237,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,55.503,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities",2018,29.744,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 63 - Information service activities",2018,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 64 - Financial service activities, except insurance and pension funding",2018,102.437,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 65 - Insurance, reinsurance and pension funding, except compulsory social security",2018,17.957,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 66 - Activities auxiliary to financial service and insurance activities",2018,1.478,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 68 - Real estate activities",2018,23.648,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 69 - Legal and accounting activities",2018,120.755,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 70 - Activities of head offices; management consultancy activities",2018,15.43,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 71 - Architectural and engineering activities; technical testing and analysis",2018,54.892,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 72 - Scientific research and development",2018,2.358,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 73 - Advertising and market research",2018,32.06,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 74 - Other professional, scientific and technical activities",2018,40.097,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 75 - Veterinary activities",2018,12.392,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 77 - Rental and leasing activities",2018,26.668,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 78 - Employment activities",2018,83.343,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 79 - Travel agency, tour operator, reservation service and related activities",2018,17.445,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 80 - Security and investigation activities",2018,93.286,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 81 - Services to buildings and landscape activities",2018,131.475,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 82 - Office administrative, office support and other business support activities",2018,58.43,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 84 - Public administration and defence; compulsory social security",2018,649.903,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 85 - Education",2018,743.086,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 86 - Human health activities",2018,365.519,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 87 - Residential care activities",2018,7.339,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 88 - Social work activities without accommodation",2018,11.828,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 90 - Creative, arts and entertainment activities",2018,49.197,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 91 - Libraries, archives, museums and other cultural activities",2018,1.206,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 92 - Gambling and betting activities",2018,13.837,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 93 - Sports activities and amusement and recreation activities",2018,25.105,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 94 - Activities of membership organizations",2018,97.918,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 95 - Repair of computers and personal and household goods",2018,117.978,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 96 - Other personal service activities",2018,202.393,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 97 - Activities of households as employers of domestic personnel",2018,319.129,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 25+","Economic activity (ISIC-Rev.4), 2 digit level: 99 - Activities of extraterritorial organizations and bodies",2018,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: Total",2019,18049.074,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 01 - Crop and animal production, hunting and related service activities",2019,4483.742,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 02 - Forestry and logging",2019,19.179,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 03 - Fishing and aquaculture",2019,99.45,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 05 - Mining of coal and lignite",2019,2.021,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 06 - Extraction of crude petroleum and natural gas",2019,6.141,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 07 - Mining of metal ores",2019,159.035,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 08 - Other mining and quarrying",2019,14.481,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 09 - Mining support service activities",2019,19.091,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 10 - Manufacture of food products",2019,384.475,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 11 - Manufacture of beverages",2019,52.325,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 12 - Manufacture of tobacco products",2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 13 - Manufacture of textiles",2019,95.708,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 14 - Manufacture of wearing apparel",2019,315.457,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 15 - Manufacture of leather and related products",2019,76.662,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2019,60.573,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 17 - Manufacture of paper and paper products",2019,14.969,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 18 - Printing and reproduction of recorded media",2019,26.999,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 19 - Manufacture of coke and refined petroleum products",2019,5.133,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 20 - Manufacture of chemicals and chemical products",2019,23.653,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 21 - Manufacture of pharmaceuticals, medicinal chemical and botanical products",2019,25.36,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 22 - Manufacture of rubber and plastics products",2019,33.912,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 23 - Manufacture of other non-metallic mineral products",2019,58.703,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 24 - Manufacture of basic metals",2019,13.876,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 25 - Manufacture of fabricated metal products, except machinery and equipment",2019,128.262,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 26 - Manufacture of computer, electronic and optical products",2019,2.758,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 27 - Manufacture of electrical equipment",2019,8.546,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 28 - Manufacture of machinery and equipment n.e.c.",2019,13.328,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 29 - Manufacture of motor vehicles, trailers and semi-trailers",2019,8.408,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 30 - Manufacture of other transport equipment",2019,4.354,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 31 - Manufacture of furniture",2019,98.372,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 32 - Other manufacturing",2019,64.977,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 33 - Repair and installation of machinery and equipment",2019,52.83,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 35 - Electricity, gas, steam and air conditioning supply",2019,15.656,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 36 - Water collection, treatment and supply",2019,16.179,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 37 - Sewerage",2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 38 - Waste collection, treatment and disposal activities; materials recovery",2019,60.828,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 39 - Remediation activities and other waste management services",2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 41 - Construction of buildings",2019,776.303,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 42 - Civil engineering",2019,117.585,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 43 - Specialized construction activities",2019,178.22,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 45 - Wholesale and retail trade and repair of motor vehicles and motorcycles",2019,267.49,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 46 - Wholesale trade, except of motor vehicles and motorcycles",2019,534.643,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 47 - Retail trade, except of motor vehicles and motorcycles",2019,2649.868,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 49 - Land transport and transport via pipelines",2019,1152.998,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 50 - Water transport",2019,13.629,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 51 - Air transport",2019,8.038,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 52 - Warehousing and support activities for transportation",2019,117.504,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 53 - Postal and courier activities",2019,16.286,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 55 - Accommodation",2019,80.863,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 56 - Food and beverage service activities",2019,1267.718,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 58 - Publishing activities",2019,11.101,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 59 - Motion picture, video and television programme production, sound recording and music publishing activities",2019,12.245,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 60 - Programming and broadcasting activities",2019,19.86,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,71.079,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities",2019,29.895,,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by age and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,"Age (Youth, adults): 15+","Economic activity (ISIC-Rev.4), 2 digit level: 63 - Information service activities",2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
